,data,godzina,dom,-,wyjazd,wynik,pusta
8342,15/02/2020,14:00,ŁKS Łódź,-,Wisła Płock,0:0 (0:0),
8343,,16:30,Pogoń Szczecin,-,Śląsk Wrocław,0:0 (0:0),
8344,,19:00,Raków Częstochowa,-,Legia Warszawa,2:2 (1:0),
8345,16/02/2020,11:30,Jagiellonia Białystok,-,Korona Kielce,0:0 (0:0),
8346,,14:00,Zagłębie Lubin,-,Wisła Kraków,0:1 (0:0),
8347,,16:30,KS Cracovia,-,Lech Poznań,2:1 (0:1),
8348,21/02/2020,17:00,ŁKS Łódź,-,Pogoń Szczecin,0:0 (0:0),
8349,,19:30,Śląsk Wrocław,-,Górnik Zabrze,2:1 (2:0),
8350,22/02/2020,14:00,Arka Gdynia,-,Raków Częstochowa,3:2 (0:2),
8351,,16:30,Legia Warszawa,-,Jagiellonia Białystok,4:0 (2:0),
8352,,19:00,Piast Gliwice,-,KS Cracovia,1:0 (0:0),
8353,23/02/2020,11:30,Wisła Płock,-,Zagłębie Lubin,1:1 (0:0),
8354,,14:00,Wisła Kraków,-,Korona Kielce,2:0 (1:0),
8355,,16:30,Lech Poznań,-,Lechia Gdańsk,2:0 (0:0),
8356,28/02/2020,17:00,Raków Częstochowa,-,Piast Gliwice,2:0 (1:0),
8357,,19:30,Jagiellonia Białystok,-,Lech Poznań,1:1 (1:0),
8358,29/02/2020,14:00,Wisła Kraków,-,Wisła Płock,2:2 (1:1),
8359,,16:30,Górnik Zabrze,-,Pogoń Szczecin,3:1 (2:0),
8360,,19:00,Legia Warszawa,-,KS Cracovia,2:1 (2:0),
8361,01/03/2020,11:30,Korona Kielce,-,Lechia Gdańsk,1:2 (0:1),
8362,,14:00,Arka Gdynia,-,ŁKS Łódź,1:1 (0:0),
8363,,16:30,Zagłębie Lubin,-,Śląsk Wrocław,3:1 (0:0),
8364,03/03/2020,17:00,Lech Poznań,-,Górnik Zabrze,4:1 (1:1),
8365,,17:00,Wisła Płock,-,Raków Częstochowa,0:2 (0:1),
8366,,19:30,KS Cracovia,-,Wisła Kraków,0:2 (0:0),
8367,,19:30,Pogoń Szczecin,-,Jagiellonia Białystok,1:2 (0:1),
8368,04/03/2020,17:00,ŁKS Łódź,-,Zagłębie Lubin,3:2 (2:1),
8369,,17:00,Śląsk Wrocław,-,Korona Kielce,2:1 (1:0),
8370,,19:30,Lechia Gdańsk,-,Legia Warszawa,0:2 (0:0),
8371,,19:30,Piast Gliwice,-,Arka Gdynia,1:0 (1:0),
8372,06/03/2020,19:30,Górnik Zabrze,-,KS Cracovia,3:2 (1:1),
8373,07/03/2020,14:00,Arka Gdynia,-,Wisła Płock,1:2 (0:1),
8374,,16:30,Zagłębie Lubin,-,Lechia Gdańsk,4:4 (2:3),
8375,,19:00,Jagiellonia Białystok,-,Śląsk Wrocław,1:0 (0:0),
8376,08/03/2020,11:30,Raków Częstochowa,-,Pogoń Szczecin,0:0 (0:0),
8377,,14:00,Wisła Kraków,-,Lech Poznań,1:1 (1:1),
8378,,16:30,Legia Warszawa,-,Piast Gliwice,1:2 (1:1),
8379,09/03/2020,17:00,Korona Kielce,-,ŁKS Łódź,1:0 (0:0),
8380,29/05/2020,17:00,Śląsk Wrocław,-,Raków Częstochowa,1:1 (0:0),
8381,,19:30,Pogoń Szczecin,-,Zagłębie Lubin,0:3 (0:3),
8382,30/05/2020,14:00,ŁKS Łódź,-,Górnik Zabrze,0:1 (0:1),
8383,,16:30,Piast Gliwice,-,Wisła Kraków,4:0 (2:0),
8384,,19:00,Lech Poznań,-,Legia Warszawa,0:1 (0:1),
8385,31/05/2020,11:30,Wisła Płock,-,Korona Kielce,1:4 (1:2),
8386,,14:00,KS Cracovia,-,Jagiellonia Białystok,0:1 (0:0),
8387,,16:30,Lechia Gdańsk,-,Arka Gdynia,4:3 (0:0),
8388,05/06/2020,17:00,Korona Kielce,-,Piast Gliwice,1:2 (1:0),
8389,,19:30,Górnik Zabrze,-,Lechia Gdańsk,2:2 (1:0),
8390,06/06/2020,14:00,Jagiellonia Białystok,-,Wisła Płock,2:2 (0:1),
8391,,16:30,Zagłębie Lubin,-,Lech Poznań,3:3 (3:1),
8392,,19:00,Pogoń Szczecin,-,KS Cracovia,1:0 (0:0),
8393,07/06/2020,11:30,Raków Częstochowa,-,ŁKS Łódź,1:1 (0:1),
8394,,14:00,Arka Gdynia,-,Śląsk Wrocław,2:1 (0:1),
8395,,16:30,Wisła Kraków,-,Legia Warszawa,1:3 (1:0),
8396,09/06/2020,17:00,Lechia Gdańsk,-,KS Cracovia,1:3 (0:1),
8397,,17:00,Piast Gliwice,-,Górnik Zabrze,0:0 (0:0),
8398,,19:30,Lech Poznań,-,Pogoń Szczecin,4:0 (2:0),
8399,,19:30,Zagłębie Lubin,-,Korona Kielce,1:1 (0:1),
8400,10/06/2020,17:00,Wisła Płock,-,Śląsk Wrocław,1:2 (1:0),
8401,,17:00,Wisła Kraków,-,Raków Częstochowa,3:2 (1:0),
8402,,19:30,Legia Warszawa,-,Arka Gdynia,5:1 (1:1),
8403,,19:30,ŁKS Łódź,-,Jagiellonia Białystok,0:3 (0:2),
8404,14/06/2020,17:00,Arka Gdynia,-,Wisła Kraków,0:0 (0:0),
8405,,17:00,KS Cracovia,-,Wisła Płock,1:1 (0:0),
8406,,17:00,Górnik Zabrze,-,Legia Warszawa,2:0 (1:0),
8407,,17:00,Jagiellonia Białystok,-,Piast Gliwice,0:2 (0:1),
8408,,17:00,Korona Kielce,-,Lech Poznań,0:3 (0:0),
8409,,17:00,Pogoń Szczecin,-,Lechia Gdańsk,1:1 (1:1),
8410,,17:00,Raków Częstochowa,-,Zagłębie Lubin,2:1 (0:0),
8411,,17:00,Śląsk Wrocław,-,ŁKS Łódź,4:0 (3:0),
8412,19/06/2020,17:00,Zagłębie Lubin,-,ŁKS Łódź,1:0 (1:0),
8413,,19:30,Górnik Zabrze,-,Korona Kielce,3:2 (1:0),
8414,20/06/2020,14:00,Wisła Płock,-,Arka Gdynia,0:0 (0:0),
8415,,19:00,Raków Częstochowa,-,Wisła Kraków,3:1 (1:0),
8416,23/06/2020,17:00,Arka Gdynia,-,Zagłębie Lubin,3:2 (2:1),
8417,,17:00,Korona Kielce,-,Raków Częstochowa,0:1 (0:1),
8418,,19:30,ŁKS Łódź,-,Górnik Zabrze,1:3 (0:1),
8419,,19:30,Wisła Kraków,-,Wisła Płock,1:0 (1:0),
8420,26/06/2020,17:00,Raków Częstochowa,-,Arka Gdynia,3:2 (2:0),
8421,,19:30,Zagłębie Lubin,-,Korona Kielce,2:1 (1:1),
8422,27/06/2020,14:00,Wisła Płock,-,ŁKS Łódź,2:0 (2:0),
8423,,19:00,Górnik Zabrze,-,Wisła Kraków,0:1 (0:0),
8424,03/07/2020,17:00,ŁKS Łódź,-,Wisła Kraków,1:2 (1:1),
8425,,19:30,Korona Kielce,-,Arka Gdynia,1:1 (0:1),
8426,04/07/2020,14:00,Raków Częstochowa,-,Zagłębie Lubin,1:2 (0:2),
8427,06/07/2020,17:00,Wisła Płock,-,Górnik Zabrze,1:0 (0:0),
8428,10/07/2020,17:00,Zagłębie Lubin,-,Wisła Płock,0:1 (0:0),
8429,,19:30,Górnik Zabrze,-,Raków Częstochowa,4:1 (1:1),
8430,11/07/2020,14:00,Arka Gdynia,-,ŁKS Łódź,3:2 (3:0),
8431,,19:00,Wisła Kraków,-,Korona Kielce,1:1 (1:1),
8432,14/07/2020,19:30,Arka Gdynia,-,Górnik Zabrze,1:2 (0:1),
8433,,19:30,ŁKS Łódź,-,Raków Częstochowa,3:2 (1:2),
8434,,19:30,Wisła Płock,-,Korona Kielce,3:1 (3:1),
8435,,19:30,Zagłębie Lubin,-,Wisła Kraków,3:1 (2:1),
8436,18/07/2020,16:30,Górnik Zabrze,-,Zagłębie Lubin,0:2 (0:1),
8437,,16:30,Korona Kielce,-,ŁKS Łódź,2:0 (0:0),
8438,,16:30,Raków Częstochowa,-,Wisła Płock,2:1 (0:1),
8439,,16:30,Wisła Kraków,-,Arka Gdynia,0:1 (0:1),
8440,20/06/2020,16:30,Piast Gliwice,-,Lech Poznań,0:2 (0:0),
8441,21/06/2020,11:30,Pogoń Szczecin,-,Lechia Gdańsk,0:1 (0:1),
8442,,14:00,KS Cracovia,-,Jagiellonia Białystok,1:2 (0:1),
8443,,16:30,Legia Warszawa,-,Śląsk Wrocław,2:0 (1:0),
8444,24/06/2020,17:00,Lechia Gdańsk,-,Piast Gliwice,1:0 (0:0),
8445,,19:30,Jagiellonia Białystok,-,Legia Warszawa,0:0 (0:0),
8446,,19:30,Lech Poznań,-,Pogoń Szczecin,0:0 (0:0),
8447,25/06/2020,18:00,Śląsk Wrocław,-,KS Cracovia,3:2 (0:0),
8448,27/06/2020,16:30,Legia Warszawa,-,Piast Gliwice,1:1 (0:0),
8449,28/06/2020,14:00,Jagiellonia Białystok,-,Lechia Gdańsk,1:2 (1:0),
8450,,16:30,Śląsk Wrocław,-,Lech Poznań,2:2 (0:1),
8451,29/06/2020,17:00,KS Cracovia,-,Pogoń Szczecin,2:1 (1:0),
8452,04/07/2020,16:30,Lech Poznań,-,Legia Warszawa,2:1 (2:0),
8453,,19:00,Lechia Gdańsk,-,KS Cracovia,0:3 (0:0),
8454,05/07/2020,14:00,Pogoń Szczecin,-,Jagiellonia Białystok,2:2 (2:0),
8455,,16:30,Piast Gliwice,-,Śląsk Wrocław,1:0 (1:0),
8456,11/07/2020,16:30,Legia Warszawa,-,KS Cracovia,2:0 (1:0),
8457,12/07/2020,11:30,Śląsk Wrocław,-,Pogoń Szczecin,2:2 (2:1),
8458,,14:00,Piast Gliwice,-,Jagiellonia Białystok,2:0 (2:0),
8459,,16:30,Lech Poznań,-,Lechia Gdańsk,3:2 (3:1),
8460,15/07/2020,19:30,Jagiellonia Białystok,-,Śląsk Wrocław,2:1 (1:1),
8461,,19:30,KS Cracovia,-,Lech Poznań,1:2 (0:1),
8462,,19:30,Lechia Gdańsk,-,Legia Warszawa,0:0 (0:0),
8463,,19:30,Pogoń Szczecin,-,Piast Gliwice,1:0 (1:0),
8464,19/07/2020,16:30,Lech Poznań,-,Jagiellonia Białystok,4:0 (4:0),
8465,,16:30,Legia Warszawa,-,Pogoń Szczecin,1:2 (0:1),
8466,,16:30,Piast Gliwice,-,KS Cracovia,1:1 (0:1),
8467,,16:30,Śląsk Wrocław,-,Lechia Gdańsk,1:2 (1:1),
8468,21/08/2020,17:00,Zagłębie Lubin,-,Lech Poznań,2:1 (0:1),
8469,22/08/2020,14:00,KS Cracovia,-,Pogoń Szczecin,2:1 (0:0),
8470,,16:30,Śląsk Wrocław,-,Piast Gliwice,2:0 (1:0),
8471,,19:00,Raków Częstochowa,-,Legia Warszawa,1:2 (0:1),
8472,23/08/2020,11:30,Wisła Płock,-,FKS Stal Mielec,1:1 (0:0),
8473,,14:00,Warta Poznań,-,Lechia Gdańsk,0:1 (0:0),
8474,,16:30,Górnik Zabrze,-,Podbeskidzie Bielsko-Biała,4:2 (3:0),
8475,24/08/2020,17:00,Jagiellonia Białystok,-,Wisła Kraków,1:1 (1:1),
8476,28/08/2020,17:00,Zagłębie Lubin,-,Warta Poznań,1:0 (0:0),
8477,,19:30,FKS Stal Mielec,-,Górnik Zabrze,0:2 (0:1),
8478,29/08/2020,14:00,Lechia Gdańsk,-,Raków Częstochowa,1:3 (1:0),
8479,,16:30,Wisła Kraków,-,Śląsk Wrocław,1:3 (1:1),
8480,,19:00,Legia Warszawa,-,Jagiellonia Białystok,1:2 (0:2),
8481,30/08/2020,11:30,Piast Gliwice,-,Pogoń Szczecin,0:1 (0:0),
8482,,14:00,Podbeskidzie Bielsko-Biała,-,KS Cracovia,2:2 (1:1),
8483,,16:30,Lech Poznań,-,Wisła Płock,2:2 (0:1),
8484,11/09/2020,17:00,Jagiellonia Białystok,-,Podbeskidzie Bielsko-Biała,2:2 (0:2),
8485,,19:30,Wisła Płock,-,Legia Warszawa,0:1 (0:1),
8486,12/09/2020,14:00,KS Cracovia,-,FKS Stal Mielec,1:1 (0:0),
8487,,16:30,Warta Poznań,-,Piast Gliwice,0:0 (0:0),
8488,,19:00,Śląsk Wrocław,-,Lech Poznań,3:3 (2:3),
8489,13/09/2020,14:00,Pogoń Szczecin,-,Wisła Kraków,2:2 (1:1),
8490,,16:30,Górnik Zabrze,-,Lechia Gdańsk,3:0 (1:0),
8491,14/09/2020,17:00,Raków Częstochowa,-,Zagłębie Lubin,2:1 (1:0),
8492,18/09/2020,17:00,Podbeskidzie Bielsko-Biała,-,Raków Częstochowa,1:4 (1:4),
8493,,19:30,Wisła Kraków,-,Wisła Płock,0:3 (0:2),
8494,19/09/2020,14:00,Lechia Gdańsk,-,FKS Stal Mielec,4:2 (2:2),
8495,,16:30,Pogoń Szczecin,-,Śląsk Wrocław,1:0 (0:0),
8496,,19:00,Legia Warszawa,-,Górnik Zabrze,1:3 (0:2),
8497,20/09/2020,14:00,Zagłębie Lubin,-,KS Cracovia,1:1 (0:0),
8498,,16:30,Lech Poznań,-,Warta Poznań,1:0 (0:0),
8499,21/09/2020,17:00,Piast Gliwice,-,Jagiellonia Białystok,0:1 (0:0),
8500,25/09/2020,17:00,Wisła Płock,-,Warta Poznań,1:3 (0:1),
8501,,19:30,Górnik Zabrze,-,Wisła Kraków,0:0 (0:0),
8502,26/09/2020,14:00,KS Cracovia,-,Raków Częstochowa,2:2 (1:2),
8503,,16:30,Lechia Gdańsk,-,Podbeskidzie Bielsko-Biała,4:0 (3:0),
8504,,19:00,Jagiellonia Białystok,-,Zagłębie Lubin,0:1 (0:1),
8505,28/09/2020,17:00,FKS Stal Mielec,-,Piast Gliwice,3:2 (1:0),
8506,21/10/2020,17:00,Legia Warszawa,-,Śląsk Wrocław,2:1 (0:0),
8507,16/12/2020,19:30,Lech Poznań,-,Pogoń Szczecin,0:4 (0:3),
8508,02/10/2020,17:00,Raków Częstochowa,-,Wisła Płock,3:0 (1:0),
8509,,19:30,Śląsk Wrocław,-,KS Cracovia,3:1 (2:0),
8510,03/10/2020,14:00,Podbeskidzie Bielsko-Biała,-,FKS Stal Mielec,1:0 (1:0),
8511,,19:00,Zagłębie Lubin,-,Górnik Zabrze,2:0 (2:0),
8512,04/10/2020,16:30,Piast Gliwice,-,Lech Poznań,1:4 (0:2),
8513,28/10/2020,17:00,Wisła Kraków,-,Lechia Gdańsk,1:3 (1:1),
8514,30/10/2020,17:00,Pogoń Szczecin,-,Jagiellonia Białystok,3:0 (1:0),
8515,02/11/2020,17:00,Warta Poznań,-,Legia Warszawa,0:3 (0:3),
8516,17/10/2020,14:00,KS Cracovia,-,Piast Gliwice,1:0 (1:0),
8517,,16:30,Górnik Zabrze,-,Raków Częstochowa,1:3 (1:2),
8518,,19:00,Jagiellonia Białystok,-,Lech Poznań,2:1 (1:0),
8519,18/10/2020,11:30,Wisła Płock,-,Śląsk Wrocław,1:0 (0:0),
8520,,14:00,FKS Stal Mielec,-,Wisła Kraków,0:6 (0:3),
8521,,16:30,Legia Warszawa,-,Zagłębie Lubin,2:1 (1:1),
8522,19/10/2020,17:00,Podbeskidzie Bielsko-Biała,-,Warta Poznań,1:2 (0:0),
8523,,19:30,Lechia Gdańsk,-,Pogoń Szczecin,0:1 (0:1),
8524,23/10/2020,17:00,Piast Gliwice,-,Wisła Płock,2:2 (0:0),
8525,,19:30,Zagłębie Lubin,-,Lechia Gdańsk,1:1 (1:0),
8526,24/10/2020,14:00,Wisła Kraków,-,Podbeskidzie Bielsko-Biała,3:0 (1:0),
8527,,16:30,Śląsk Wrocław,-,Jagiellonia Białystok,1:0 (0:0),
8528,,19:00,Pogoń Szczecin,-,Legia Warszawa,0:0 (0:0),
8529,25/10/2020,14:00,Raków Częstochowa,-,FKS Stal Mielec,2:1 (1:0),
8530,,16:30,Lech Poznań,-,KS Cracovia,1:1 (0:1),
8531,26/10/2020,17:00,Warta Poznań,-,Górnik Zabrze,0:1 (0:0),
8532,07/11/2020,14:00,FKS Stal Mielec,-,Warta Poznań,0:1 (0:0),
8533,,16:30,KS Cracovia,-,Jagiellonia Białystok,3:1 (1:1),
8534,08/11/2020,14:00,Legia Warszawa,-,Lech Poznań,2:1 (0:1),
8535,,16:30,Raków Częstochowa,-,Wisła Kraków,0:0 (0:0),
8536,20/11/2020,17:00,Lechia Gdańsk,-,Śląsk Wrocław,3:2 (0:1),
8537,,19:30,Górnik Zabrze,-,Piast Gliwice,1:2 (0:1),
8538,24/11/2020,17:00,Podbeskidzie Bielsko-Biała,-,Zagłębie Lubin,2:1 (1:0),
8539,02/12/2020,17:00,Wisła Płock,-,Pogoń Szczecin,0:0 (0:0),
8540,07/11/2020,19:00,Śląsk Wrocław,-,Górnik Zabrze,0:0 (0:0),
8541,09/11/2020,17:00,Pogoń Szczecin,-,Podbeskidzie Bielsko-Biała,1:1 (0:1),
8542,21/11/2020,16:30,Zagłębie Lubin,-,FKS Stal Mielec,2:2 (2:1),
8543,,19:00,Warta Poznań,-,Wisła Kraków,2:1 (0:1),
8544,22/11/2020,11:30,Lech Poznań,-,Raków Częstochowa,3:3 (1:2),
8545,,16:30,KS Cracovia,-,Legia Warszawa,0:1 (0:0),
8546,23/11/2020,17:00,Piast Gliwice,-,Lechia Gdańsk,2:0 (2:0),
8547,,19:30,Jagiellonia Białystok,-,Wisła Płock,5:2 (2:0),
8548,27/11/2020,17:00,Wisła Płock,-,KS Cracovia,0:1 (0:1),
8549,,19:30,Górnik Zabrze,-,Pogoń Szczecin,2:1 (1:1),
8550,28/11/2020,14:00,FKS Stal Mielec,-,Jagiellonia Białystok,3:1 (1:1),
8551,,16:30,Podbeskidzie Bielsko-Biała,-,Śląsk Wrocław,0:2 (0:1),
8552,,19:00,Wisła Kraków,-,Zagłębie Lubin,1:2 (0:0),
8553,29/11/2020,14:00,Raków Częstochowa,-,Warta Poznań,1:0 (0:0),
8554,,16:30,Legia Warszawa,-,Piast Gliwice,2:2 (1:1),
8555,30/11/2020,17:00,Lechia Gdańsk,-,Lech Poznań,0:1 (0:0),
8556,04/12/2020,19:30,KS Cracovia,-,Wisła Kraków,1:1 (0:0),
8557,05/12/2020,14:00,Jagiellonia Białystok,-,Warta Poznań,4:3 (2:3),
8558,,16:30,Śląsk Wrocław,-,Raków Częstochowa,1:0 (0:0),
8559,,19:00,Legia Warszawa,-,Lechia Gdańsk,2:0 (0:0),
8560,06/12/2020,14:00,Piast Gliwice,-,Zagłębie Lubin,1:1 (1:1),
8561,,16:30,Lech Poznań,-,Podbeskidzie Bielsko-Biała,4:0 (2:0),
8562,07/12/2020,17:00,Pogoń Szczecin,-,FKS Stal Mielec,2:0 (1:0),
8563,,19:30,Wisła Płock,-,Górnik Zabrze,0:1 (0:0),
8564,11/12/2020,17:00,Podbeskidzie Bielsko-Biała,-,Piast Gliwice,0:5 (0:2),
8565,,19:30,Zagłębie Lubin,-,Śląsk Wrocław,2:1 (0:1),
8566,12/12/2020,14:00,Warta Poznań,-,Pogoń Szczecin,1:2 (0:2),
8567,,16:30,Górnik Zabrze,-,KS Cracovia,0:2 (0:1),
8568,,19:00,Wisła Kraków,-,Legia Warszawa,1:2 (1:0),
8569,13/12/2020,14:00,FKS Stal Mielec,-,Lech Poznań,1:1 (1:0),
8570,,16:30,Raków Częstochowa,-,Jagiellonia Białystok,3:2 (1:0),
8571,14/12/2020,17:00,Lechia Gdańsk,-,Wisła Płock,0:1 (0:0),
8572,17/12/2020,17:00,Śląsk Wrocław,-,Warta Poznań,2:1 (1:0),
8573,18/12/2020,17:00,Wisła Płock,-,Podbeskidzie Bielsko-Biała,4:1 (3:0),
8574,,19:30,Legia Warszawa,-,FKS Stal Mielec,2:3 (2:2),
8575,19/12/2020,14:00,Pogoń Szczecin,-,Zagłębie Lubin,1:0 (0:0),
8576,,16:30,KS Cracovia,-,Lechia Gdańsk,0:3 (0:1),
8577,,19:00,Lech Poznań,-,Wisła Kraków,0:1 (0:0),
8578,20/12/2020,14:00,Piast Gliwice,-,Raków Częstochowa,0:0 (0:0),
8579,,16:30,Jagiellonia Białystok,-,Górnik Zabrze,1:0 (0:0),
8580,29/01/2021,17:00,Zagłębie Lubin,-,Wisła Płock,0:2 (0:2),
8581,,19:30,Raków Częstochowa,-,Pogoń Szczecin,0:1 (0:0),
8582,30/01/2021,14:00,Warta Poznań,-,KS Cracovia,1:0 (0:0),
8583,,16:30,Lechia Gdańsk,-,Jagiellonia Białystok,0:2 (0:1),
8584,,19:00,Górnik Zabrze,-,Lech Poznań,1:1 (1:0),
8585,31/01/2021,14:00,Wisła Kraków,-,Piast Gliwice,3:4 (3:2),
8586,,16:30,Podbeskidzie Bielsko-Biała,-,Legia Warszawa,1:0 (0:0),
8587,01/02/2021,17:00,FKS Stal Mielec,-,Śląsk Wrocław,0:0 (0:0),
8588,05/02/2021,17:00,Lechia Gdańsk,-,Warta Poznań,1:1 (1:0),
8589,,19:30,Lech Poznań,-,Zagłębie Lubin,0:0 (0:0),
8590,06/02/2021,14:00,Piast Gliwice,-,Śląsk Wrocław,2:0 (1:0),
8591,,16:30,Pogoń Szczecin,-,KS Cracovia,1:0 (1:0),
8592,,19:00,Legia Warszawa,-,Raków Częstochowa,2:0 (1:0),
8593,07/02/2021,14:00,Podbeskidzie Bielsko-Biała,-,Górnik Zabrze,2:1 (0:1),
8594,,16:30,Wisła Kraków,-,Jagiellonia Białystok,2:0 (0:0),
8595,04/03/2021,19:30,FKS Stal Mielec,-,Wisła Płock,2:2 (0:1),
8596,12/02/2021,19:30,Śląsk Wrocław,-,Wisła Kraków,1:1 (1:1),
8597,13/02/2021,14:00,KS Cracovia,-,Podbeskidzie Bielsko-Biała,1:1 (1:1),
8598,,16:30,Pogoń Szczecin,-,Piast Gliwice,0:0 (0:0),
8599,,19:00,Raków Częstochowa,-,Lechia Gdańsk,0:1 (0:1),
8600,14/02/2021,14:00,Wisła Płock,-,Lech Poznań,1:0 (0:0),
8601,,16:30,Jagiellonia Białystok,-,Legia Warszawa,1:1 (1:1),
8602,15/02/2021,17:00,Warta Poznań,-,Zagłębie Lubin,1:0 (0:0),
8603,,19:30,Górnik Zabrze,-,FKS Stal Mielec,2:1 (0:1),
8604,19/02/2021,17:00,FKS Stal Mielec,-,KS Cracovia,0:0 (0:0),
8605,,19:30,Wisła Kraków,-,Pogoń Szczecin,2:1 (2:0),
8606,20/02/2021,14:00,Legia Warszawa,-,Wisła Płock,5:2 (3:2),
8607,,16:30,Podbeskidzie Bielsko-Biała,-,Jagiellonia Białystok,1:1 (1:0),
8608,,19:00,Lechia Gdańsk,-,Górnik Zabrze,2:0 (2:0),
8609,21/02/2021,14:00,Zagłębie Lubin,-,Raków Częstochowa,1:2 (1:1),
8610,,16:30,Lech Poznań,-,Śląsk Wrocław,1:0 (0:0),
8611,22/02/2021,17:00,Piast Gliwice,-,Warta Poznań,0:1 (0:0),
8612,26/02/2021,17:00,Raków Częstochowa,-,Podbeskidzie Bielsko-Biała,1:0 (0:0),
8613,,19:30,Warta Poznań,-,Lech Poznań,1:2 (0:0),
8614,27/02/2021,14:00,FKS Stal Mielec,-,Lechia Gdańsk,0:1 (0:1),
8615,,16:30,Jagiellonia Białystok,-,Piast Gliwice,0:1 (0:0),
8616,,19:00,Górnik Zabrze,-,Legia Warszawa,1:2 (1:1),
8617,28/02/2021,11:30,Wisła Płock,-,Wisła Kraków,1:3 (0:0),
8618,,14:00,KS Cracovia,-,Zagłębie Lubin,2:4 (1:2),
8619,,16:30,Śląsk Wrocław,-,Pogoń Szczecin,2:1 (2:1),
8620,05/03/2021,19:30,Wisła Kraków,-,Górnik Zabrze,0:0 (0:0),
8621,06/03/2021,14:00,Podbeskidzie Bielsko-Biała,-,Lechia Gdańsk,2:2 (1:1),
8622,,16:30,Zagłębie Lubin,-,Jagiellonia Białystok,3:0 (0:0),
8623,,19:00,Raków Częstochowa,-,KS Cracovia,0:0 (0:0),
8624,07/03/2021,11:30,Piast Gliwice,-,FKS Stal Mielec,2:1 (0:1),
8625,,14:00,Pogoń Szczecin,-,Lech Poznań,0:1 (0:1),
8626,,16:30,Śląsk Wrocław,-,Legia Warszawa,0:1 (0:0),
8627,08/03/2021,17:00,Warta Poznań,-,Wisła Płock,2:0 (1:0),
8628,12/03/2021,17:00,KS Cracovia,-,Śląsk Wrocław,1:1 (0:0),
8629,,19:30,Jagiellonia Białystok,-,Pogoń Szczecin,0:1 (0:0),
8630,13/03/2021,14:00,Wisła Płock,-,Raków Częstochowa,2:2 (0:0),
8631,,16:30,Lechia Gdańsk,-,Wisła Kraków,2:0 (0:0),
8632,,19:00,Legia Warszawa,-,Warta Poznań,3:2 (2:1),
8633,14/03/2021,14:00,Górnik Zabrze,-,Zagłębie Lubin,2:0 (1:0),
8634,,16:30,Lech Poznań,-,Piast Gliwice,0:0 (0:0),
8635,15/03/2021,17:00,FKS Stal Mielec,-,Podbeskidzie Bielsko-Biała,2:1 (0:1),
8636,19/03/2021,17:00,Piast Gliwice,-,KS Cracovia,2:0 (1:0),
8637,,19:30,Pogoń Szczecin,-,Lechia Gdańsk,1:0 (0:0),
8638,20/03/2021,14:00,Śląsk Wrocław,-,Wisła Płock,0:0 (0:0),
8639,,16:30,Raków Częstochowa,-,Górnik Zabrze,0:0 (0:0),
8640,,19:00,Lech Poznań,-,Jagiellonia Białystok,2:3 (2:1),
8641,21/03/2021,11:30,Warta Poznań,-,Podbeskidzie Bielsko-Biała,2:0 (0:0),
8642,,14:00,Wisła Kraków,-,FKS Stal Mielec,3:1 (0:0),
8643,,16:30,Zagłębie Lubin,-,Legia Warszawa,0:4 (0:3),
8644,03/04/2021,11:30,Wisła Płock,-,Piast Gliwice,0:1 (0:0),
8645,,16:30,Legia Warszawa,-,Pogoń Szczecin,4:2 (4:1),
8646,,19:00,KS Cracovia,-,Lech Poznań,2:1 (1:1),
8647,05/04/2021,11:30,Górnik Zabrze,-,Warta Poznań,1:2 (0:1),
8648,,14:00,Podbeskidzie Bielsko-Biała,-,Wisła Kraków,2:0 (1:0),
8649,,16:30,Jagiellonia Białystok,-,Śląsk Wrocław,0:1 (0:1),
8650,,19:00,Lechia Gdańsk,-,Zagłębie Lubin,3:1 (2:1),
8651,05/05/2021,18:00,FKS Stal Mielec,-,Raków Częstochowa,0:1 (0:0),
8652,09/04/2021,17:00,Jagiellonia Białystok,-,KS Cracovia,2:1 (2:1),
8653,,19:30,Wisła Kraków,-,Raków Częstochowa,1:2 (1:1),
8654,10/04/2021,14:00,Pogoń Szczecin,-,Wisła Płock,2:0 (1:0),
8655,,16:30,Warta Poznań,-,FKS Stal Mielec,0:0 (0:0),
8656,,19:00,Śląsk Wrocław,-,Lechia Gdańsk,1:1 (1:1),
8657,11/04/2021,14:00,Zagłębie Lubin,-,Podbeskidzie Bielsko-Biała,2:1 (0:1),
8658,,16:30,Lech Poznań,-,Legia Warszawa,0:0 (0:0),
8659,12/04/2021,17:00,Piast Gliwice,-,Górnik Zabrze,2:0 (1:0),
8660,16/04/2021,17:00,Podbeskidzie Bielsko-Biała,-,Pogoń Szczecin,0:2 (0:1),
8661,,19:30,Górnik Zabrze,-,Śląsk Wrocław,1:1 (1:0),
8662,17/04/2021,14:00,Lechia Gdańsk,-,Piast Gliwice,2:2 (0:1),
8663,,16:30,Raków Częstochowa,-,Lech Poznań,3:1 (2:0),
8664,,19:00,Wisła Kraków,-,Warta Poznań,0:1 (0:0),
8665,18/04/2021,11:30,FKS Stal Mielec,-,Zagłębie Lubin,0:2 (0:1),
8666,,14:00,Wisła Płock,-,Jagiellonia Białystok,2:2 (0:1),
8667,,16:30,Legia Warszawa,-,KS Cracovia,0:0 (0:0),
8668,20/04/2021,17:00,Pogoń Szczecin,-,Górnik Zabrze,1:0 (1:0),
