,data,godzina,dom,-,wyjazd,wynik,pusta
5901,,14:00,KS Cracovia,-,Lech Poznań,3:2 (1:0),
5902,10/05/2006,17:00,Wisła Kraków,-,Arka Gdynia,3:1 (1:1),
5903,,17:00,Górnik Zabrze,-,Legia Warszawa,0:1 (0:1),
5904,,17:00,Amica Wronki,-,Górnik Łęczna,6:0 (3:0),
5905,,17:00,Korona Kielce,-,GKS Bełchatów,0:0 (0:0),
5906,,17:00,Zagłębie Lubin,-,Groclin Dyskobolia,2:0 (1:0),
5907,,17:00,Wisła Płock,-,KS Cracovia,1:0 (0:0),
5908,,17:00,Lech Poznań,-,Odra Wodzisław,1:2 (0:1),
5909,,17:00,Polonia Warszawa,-,Pogoń Szczecin,1:1 (0:0),
5910,13/05/2006,16:00,Arka Gdynia,-,Polonia Warszawa,0:1 (0:0),
5911,,16:00,Pogoń Szczecin,-,Lech Poznań,0:0 (0:0),
5912,,16:00,Odra Wodzisław,-,Wisła Płock,1:0 (0:0),
5913,,16:00,KS Cracovia,-,Zagłębie Lubin,0:0 (0:0),
5914,,16:00,Groclin Dyskobolia,-,Korona Kielce,0:3 (0:1),
5915,,16:00,GKS Bełchatów,-,Amica Wronki,1:2 (1:0),
5916,,16:00,Górnik Łęczna,-,Górnik Zabrze,1:0 (1:0),
5917,,19:30,Legia Warszawa,-,Wisła Kraków,1:2 (0:1),
5918,28/07/2006,19:00,Widzew Łódź,-,Groclin Dyskobolia,2:1 (1:1),
5919,29/07/2006,18:00,ŁKS Łódź,-,Pogoń Szczecin,4:0 (2:0),
5920,,18:00,Górnik Łęczna,-,GKS Bełchatów,1:3 (1:2),
5921,,18:00,Arka Gdynia,-,Korona Kielce,0:3 (0:1),
5922,,18:00,Wisła Kraków,-,Górnik Zabrze,1:0 (1:0),
5923,,19:00,Legia Warszawa,-,KS Cracovia,3:1 (1:1),
5924,30/07/2006,17:00,Odra Wodzisław,-,Zagłębie Lubin,1:0 (0:0),
5925,,18:00,Lech Poznań,-,Wisła Płock,3:2 (0:1),
5926,04/08/2006,18:30,GKS Bełchatów,-,Widzew Łódź,1:0 (1:0),
5927,,19:00,Arka Gdynia,-,Wisła Kraków,0:0 (0:0),
5928,05/08/2006,18:00,ŁKS Łódź,-,Górnik Łęczna,0:0 (0:0),
5929,,18:00,Górnik Zabrze,-,Pogoń Szczecin,0:3 (0:2),
5930,,18:00,KS Cracovia,-,Odra Wodzisław,1:0 (1:0),
5931,,18:00,Zagłębie Lubin,-,Lech Poznań,0:0 (0:0),
5932,,19:00,Groclin Dyskobolia,-,Legia Warszawa,1:1 (0:1),
5933,06/08/2006,17:00,Korona Kielce,-,Wisła Płock,0:0 (0:0),
5934,11/08/2006,19:00,Widzew Łódź,-,ŁKS Łódź,2:1 (2:1),
5935,12/08/2006,18:00,Odra Wodzisław,-,Groclin Dyskobolia,0:0 (0:0),
5936,,18:00,Zagłębie Lubin,-,KS Cracovia,4:3 (2:3),
5937,,18:00,Górnik Łęczna,-,Górnik Zabrze,0:2 (0:1),
5938,,18:00,Pogoń Szczecin,-,Arka Gdynia,0:0 (0:0),
5939,,18:00,Legia Warszawa,-,GKS Bełchatów,1:2 (0:0),
5940,,19:00,Korona Kielce,-,Lech Poznań,2:2 (2:0),
5941,13/08/2006,18:00,Wisła Kraków,-,Wisła Płock,2:0 (0:0),
5942,18/08/2006,19:00,Górnik Zabrze,-,Widzew Łódź,0:0 (0:0),
5943,19/08/2006,18:00,GKS Bełchatów,-,Odra Wodzisław,5:1 (3:0),
5944,,18:00,Górnik Łęczna,-,Arka Gdynia,1:0 (0:0),
5945,,18:00,Wisła Płock,-,Pogoń Szczecin,2:1 (1:0),
5946,,18:00,Groclin Dyskobolia,-,Zagłębie Lubin,0:0 (0:0),
5947,,18:00,Lech Poznań,-,KS Cracovia,3:4 (0:1),
5948,,19:00,ŁKS Łódź,-,Legia Warszawa,2:1 (1:1),
5949,20/08/2006,18:15,Wisła Kraków,-,Korona Kielce,2:0 (0:0),
5950,25/08/2006,19:00,Zagłębie Lubin,-,GKS Bełchatów,2:1 (1:1),
5951,,19:00,KS Cracovia,-,Groclin Dyskobolia,1:1 (0:1),
5952,26/08/2006,18:00,Odra Wodzisław,-,ŁKS Łódź,1:2 (0:2),
5953,,18:00,Pogoń Szczecin,-,Korona Kielce,1:1 (1:1),
5954,,18:00,Widzew Łódź,-,Arka Gdynia,1:1 (1:1),
5955,,19:15,Legia Warszawa,-,Górnik Zabrze,3:2 (2:0),
5956,27/08/2006,17:00,Górnik Łęczna,-,Wisła Płock,0:0 (0:0),
5957,,18:15,Lech Poznań,-,Wisła Kraków,3:3 (2:0),
5958,08/09/2006,18:00,Wisła Płock,-,Widzew Łódź,2:2 (0:1),
5959,,19:00,Arka Gdynia,-,Legia Warszawa,1:1 (1:0),
5960,09/09/2006,15:00,GKS Bełchatów,-,KS Cracovia,2:1 (1:1),
5961,,17:00,Górnik Zabrze,-,Odra Wodzisław,2:2 (0:0),
5962,,17:00,ŁKS Łódź,-,Zagłębie Lubin,2:2 (0:0),
5963,,17:00,Korona Kielce,-,Górnik Łęczna,2:0 (1:0),
5964,,17:00,Groclin Dyskobolia,-,Lech Poznań,1:0 (0:0),
5965,10/09/2006,13:30,Wisła Kraków,-,Pogoń Szczecin,0:0 (0:0),
5966,15/09/2006,19:00,KS Cracovia,-,ŁKS Łódź,1:1 (0:0),
5967,16/09/2006,17:00,Groclin Dyskobolia,-,GKS Bełchatów,1:1 (1:0),
5968,,17:00,Pogoń Szczecin,-,Lech Poznań,1:3 (0:1),
5969,,17:00,Odra Wodzisław,-,Arka Gdynia,1:1 (1:0),
5970,,17:00,Zagłębie Lubin,-,Górnik Zabrze,1:1 (1:1),
5971,,17:15,Widzew Łódź,-,Korona Kielce,0:1 (0:1),
5972,17/09/2006,17:00,Górnik Łęczna,-,Wisła Kraków,1:1 (1:1),
5973,,18:15,Legia Warszawa,-,Wisła Płock,5:0 (2:0),
5974,22/09/2006,19:00,Wisła Kraków,-,Widzew Łódź,2:0 (1:0),
5975,23/09/2006,17:00,ŁKS Łódź,-,Groclin Dyskobolia,1:1 (1:1),
5976,,17:00,Wisła Płock,-,Odra Wodzisław,1:1 (0:1),
5977,,17:00,Arka Gdynia,-,Zagłębie Lubin,3:0 (2:0),
5978,,17:00,Pogoń Szczecin,-,Górnik Łęczna,3:0 (1:0),
5979,,19:15,Korona Kielce,-,Legia Warszawa,3:1 (2:0),
5980,24/09/2006,14:00,Górnik Zabrze,-,KS Cracovia,5:1 (2:1),
5981,,15:00,Lech Poznań,-,GKS Bełchatów,1:1 (1:1),
5982,29/09/2006,19:00,GKS Bełchatów,-,ŁKS Łódź,1:2 (1:2),
5983,30/09/2006,17:00,Górnik Łęczna,-,Lech Poznań,0:3 (0:2),
5984,,17:00,Groclin Dyskobolia,-,Górnik Zabrze,2:0 (1:0),
5985,,17:00,Odra Wodzisław,-,Korona Kielce,1:2 (0:1),
5986,,17:00,Zagłębie Lubin,-,Wisła Płock,2:1 (0:0),
5987,,17:00,KS Cracovia,-,Arka Gdynia,1:1 (1:0),
5988,,17:15,Widzew Łódź,-,Pogoń Szczecin,0:1 (0:1),
5989,01/10/2006,17:30,Legia Warszawa,-,Wisła Kraków,1:1 (0:0),
5990,13/10/2006,19:00,Lech Poznań,-,ŁKS Łódź,4:0 (2:0),
5991,14/10/2006,17:00,Wisła Kraków,-,Odra Wodzisław,6:0 (2:0),
5992,,17:00,Arka Gdynia,-,Groclin Dyskobolia,2:4 (1:3),
5993,,17:00,Wisła Płock,-,KS Cracovia,0:2 (0:1),
5994,,17:00,Górnik Łęczna,-,Widzew Łódź,1:5 (0:2),
5995,,17:15,Korona Kielce,-,Zagłębie Lubin,1:2 (1:2),
5996,,19:30,Górnik Zabrze,-,GKS Bełchatów,1:0 (1:0),
5997,15/10/2006,16:00,Pogoń Szczecin,-,Legia Warszawa,0:1 (0:0),
5998,20/10/2006,18:00,Widzew Łódź,-,Lech Poznań,3:2 (2:0),
5999,21/10/2006,17:00,Groclin Dyskobolia,-,Wisła Płock,1:1 (0:0),
6000,,17:00,Odra Wodzisław,-,Pogoń Szczecin,2:2 (1:1),
6001,,17:00,Legia Warszawa,-,Górnik Łęczna,5:0 (2:0),
6002,,17:00,GKS Bełchatów,-,Arka Gdynia,2:2 (1:0),
6003,,17:00,ŁKS Łódź,-,Górnik Zabrze,2:0 (0:0),
6004,,17:15,KS Cracovia,-,Korona Kielce,1:0 (0:0),
6005,22/10/2006,15:30,Zagłębie Lubin,-,Wisła Kraków,0:0 (0:0),
6006,27/10/2006,19:00,Widzew Łódź,-,Legia Warszawa,0:1 (0:1),
6007,28/10/2006,17:00,Wisła Kraków,-,KS Cracovia,3:0 (3:0),
6008,,17:00,Arka Gdynia,-,ŁKS Łódź,0:0 (0:0),
6009,,17:00,Górnik Łęczna,-,Odra Wodzisław,2:0 (0:0),
6010,,17:00,Wisła Płock,-,GKS Bełchatów,0:4 (0:3),
6011,,17:00,Pogoń Szczecin,-,Zagłębie Lubin,1:3 (0:1),
6012,,18:00,Lech Poznań,-,Górnik Zabrze,2:0 (1:0),
6013,29/10/2006,13:30,Korona Kielce,-,Groclin Dyskobolia,2:0 (2:0),
6014,03/11/2006,18:00,ŁKS Łódź,-,Wisła Płock,0:0 (0:0),
6015,,19:00,Legia Warszawa,-,Lech Poznań,3:2 (0:0),
6016,04/11/2006,15:00,Odra Wodzisław,-,Widzew Łódź,3:0 (1:0),
6017,,15:00,KS Cracovia,-,Pogoń Szczecin,1:0 (1:0),
6018,,15:00,Górnik Zabrze,-,Arka Gdynia,0:2 (0:1),
6019,,17:00,Zagłębie Lubin,-,Górnik Łęczna,1:1 (1:1),
6020,,19:15,GKS Bełchatów,-,Korona Kielce,3:2 (0:0),
6021,05/11/2006,13:30,Groclin Dyskobolia,-,Wisła Kraków,2:2 (2:0),
6022,10/11/2006,18:00,Widzew Łódź,-,Zagłębie Lubin,0:2 (0:0),
6023,,18:00,Legia Warszawa,-,Odra Wodzisław,2:0 (1:0),
6024,,18:00,Wisła Płock,-,Górnik Zabrze,1:3 (0:1),
6025,,18:00,Górnik Łęczna,-,KS Cracovia,1:0 (1:0),
6026,,18:00,Pogoń Szczecin,-,Groclin Dyskobolia,1:1 (0:1),
6027,,19:00,Lech Poznań,-,Arka Gdynia,1:1 (1:0),
6028,11/11/2006,14:30,Korona Kielce,-,ŁKS Łódź,1:0 (0:0),
6029,,17:00,Wisła Kraków,-,GKS Bełchatów,2:4 (0:3),
6030,17/11/2006,19:00,Korona Kielce,-,Górnik Zabrze,4:2 (2:1),
6031,18/11/2006,15:00,Odra Wodzisław,-,Lech Poznań,0:0 (0:0),
6032,,15:00,Groclin Dyskobolia,-,Górnik Łęczna,1:1 (0:0),
6033,,15:00,KS Cracovia,-,Widzew Łódź,2:1 (1:1),
6034,,15:00,GKS Bełchatów,-,Pogoń Szczecin,1:0 (0:0),
6035,,17:00,Arka Gdynia,-,Wisła Płock,4:1 (3:0),
6036,,17:15,Zagłębie Lubin,-,Legia Warszawa,1:0 (1:0),
6037,19/11/2006,15:00,ŁKS Łódź,-,Wisła Kraków,2:1 (1:1),
6038,02/03/2007,18:00,GKS Bełchatów,-,Górnik Łęczna,6:0 (2:0),
6039,,19:00,KS Cracovia,-,Legia Warszawa,0:0 (0:0),
6040,03/03/2007,15:00,Pogoń Szczecin,-,ŁKS Łódź,0:1 (0:0),
6041,,15:00,Wisła Płock,-,Lech Poznań,1:1 (0:1),
6042,,15:00,Groclin Dyskobolia,-,Widzew Łódź,0:0 (0:0),
6043,,17:00,Zagłębie Lubin,-,Odra Wodzisław,1:0 (1:0),
6044,,17:15,Korona Kielce,-,Arka Gdynia,1:0 (1:0),
6045,04/03/2007,13:30,Górnik Zabrze,-,Wisła Kraków,0:4 (0:2),
6046,09/03/2007,19:00,Legia Warszawa,-,Groclin Dyskobolia,0:1 (0:0),
6047,10/03/2007,15:00,Górnik Łęczna,-,ŁKS Łódź,0:1 (0:0),
6048,,15:00,Pogoń Szczecin,-,Górnik Zabrze,0:0 (0:0),
6049,,15:00,Wisła Płock,-,Korona Kielce,0:1 (0:1),
6050,,15:00,Odra Wodzisław,-,KS Cracovia,0:1 (0:1),
6051,,15:00,Wisła Kraków,-,Arka Gdynia,2:2 (2:0),
6052,,17:15,Lech Poznań,-,Zagłębie Lubin,0:2 (0:1),
6053,11/03/2007,15:00,Widzew Łódź,-,GKS Bełchatów,0:3 (0:2),
6054,16/03/2007,19:00,ŁKS Łódź,-,Widzew Łódź,0:0 (0:0),
6055,17/03/2007,14:00,Arka Gdynia,-,Pogoń Szczecin,2:0 (1:0),
6056,,15:00,Groclin Dyskobolia,-,Odra Wodzisław,1:1 (0:0),
6057,,15:00,KS Cracovia,-,Zagłębie Lubin,2:4 (2:1),
6058,,15:00,Górnik Zabrze,-,Górnik Łęczna,2:3 (1:1),
6059,,15:00,Wisła Płock,-,Wisła Kraków,0:0 (0:0),
6060,,17:45,Lech Poznań,-,Korona Kielce,3:0 (1:0),
6061,18/03/2007,16:00,GKS Bełchatów,-,Legia Warszawa,3:1 (2:0),
6062,30/03/2007,19:00,KS Cracovia,-,Lech Poznań,3:0 (1:0),
6063,31/03/2007,15:00,Odra Wodzisław,-,GKS Bełchatów,1:0 (1:0),
6064,,15:00,Widzew Łódź,-,Górnik Zabrze,2:1 (0:1),
6065,,15:00,Pogoń Szczecin,-,Wisła Płock,1:2 (0:0),
6066,,17:00,Zagłębie Lubin,-,Groclin Dyskobolia,2:1 (1:1),
6067,,19:00,Korona Kielce,-,Wisła Kraków,0:0 (0:0),
6068,01/04/2007,16:00,Legia Warszawa,-,ŁKS Łódź,2:1 (1:0),
6069,02/05/2007,18:00,Arka Gdynia,-,Górnik Łęczna,5:1 (2:0),
6070,05/04/2007,19:00,GKS Bełchatów,-,Zagłębie Lubin,3:1 (2:0),
6071,07/04/2007,15:00,ŁKS Łódź,-,Odra Wodzisław,1:1 (0:0),
6072,,15:00,Korona Kielce,-,Pogoń Szczecin,2:1 (2:1),
6073,,15:00,Groclin Dyskobolia,-,KS Cracovia,0:0 (0:0),
6074,,15:00,Górnik Zabrze,-,Legia Warszawa,1:0 (0:0),
6075,,17:30,Wisła Kraków,-,Lech Poznań,0:0 (0:0),
6076,15/05/2007,17:00,Wisła Płock,-,Górnik Łęczna,0:1 (0:1),
6077,16/05/2007,18:00,Arka Gdynia,-,Widzew Łódź,3:0 dec.,
6078,13/04/2007,19:00,Zagłębie Lubin,-,ŁKS Łódź,1:1 (0:0),
6079,14/04/2007,15:00,Lech Poznań,-,Groclin Dyskobolia,2:2 (1:0),
6080,,17:00,Odra Wodzisław,-,Górnik Zabrze,0:0 (0:0),
6081,,17:00,Pogoń Szczecin,-,Wisła Kraków,1:1 (0:0),
6082,,17:00,Górnik Łęczna,-,Korona Kielce,1:3 (0:2),
6083,,17:00,Widzew Łódź,-,Wisła Płock,0:0 (0:0),
6084,,17:00,Legia Warszawa,-,Arka Gdynia,3:0 (1:0),
6085,15/04/2007,13:30,KS Cracovia,-,GKS Bełchatów,2:1 (1:1),
6086,17/04/2007,17:00,Wisła Płock,-,Legia Warszawa,0:3 (0:1),
6087,,19:00,Korona Kielce,-,Widzew Łódź,3:0 (0:0),
6088,18/04/2007,17:00,Lech Poznań,-,Pogoń Szczecin,3:0 (2:0),
6089,,17:00,Arka Gdynia,-,Odra Wodzisław,0:1 (0:0),
6090,,17:00,Górnik Zabrze,-,Zagłębie Lubin,0:3 (0:1),
6091,,17:00,Wisła Kraków,-,Górnik Łęczna,2:1 (0:0),
6092,,17:00,ŁKS Łódź,-,KS Cracovia,2:1 (2:0),
6093,,19:00,GKS Bełchatów,-,Groclin Dyskobolia,1:0 (0:0),
6094,20/04/2007,19:00,Legia Warszawa,-,Korona Kielce,3:0 (1:0),
6095,21/04/2007,17:00,Groclin Dyskobolia,-,ŁKS Łódź,2:0 (1:0),
6096,,17:00,KS Cracovia,-,Górnik Zabrze,3:1 (3:0),
6097,,17:00,Odra Wodzisław,-,Wisła Płock,1:0 (0:0),
6098,,17:00,Zagłębie Lubin,-,Arka Gdynia,6:0 (1:0),
6099,,17:00,Górnik Łęczna,-,Pogoń Szczecin,3:2 (0:1),
6100,,17:15,GKS Bełchatów,-,Lech Poznań,0:0 (0:0),
6101,22/04/2007,16:00,Widzew Łódź,-,Wisła Kraków,0:0 (0:0),
6102,27/04/2007,19:00,Wisła Kraków,-,Legia Warszawa,3:1 (0:0),
6103,28/04/2007,15:00,Korona Kielce,-,Odra Wodzisław,0:1 (0:0),
6104,,17:00,Lech Poznań,-,Górnik Łęczna,1:0 (1:0),
6105,,17:00,Górnik Zabrze,-,Groclin Dyskobolia,2:3 (1:2),
6106,,17:00,Wisła Płock,-,Zagłębie Lubin,0:2 (0:1),
6107,,17:00,Pogoń Szczecin,-,Widzew Łódź,0:1 (0:0),
6108,,18:00,Arka Gdynia,-,KS Cracovia,4:2 (2:1),
6109,29/04/2007,16:15,ŁKS Łódź,-,GKS Bełchatów,0:1 (0:1),
6110,04/05/2007,19:00,GKS Bełchatów,-,Górnik Zabrze,3:1 (2:1),
6111,05/05/2007,17:00,Odra Wodzisław,-,Wisła Kraków,2:1 (0:1),
6112,,17:00,ŁKS Łódź,-,Lech Poznań,1:2 (0:2),
6113,,17:00,Zagłębie Lubin,-,Korona Kielce,2:0 (0:0),
6114,,17:00,Groclin Dyskobolia,-,Arka Gdynia,2:1 (1:0),
6115,,17:00,KS Cracovia,-,Wisła Płock,2:2 (1:1),
6116,06/05/2007,13:30,Legia Warszawa,-,Pogoń Szczecin,3:1 (1:1),
6117,,15:00,Widzew Łódź,-,Górnik Łęczna,3:0 (2:0),
6118,08/05/2007,18:00,Wisła Płock,-,Groclin Dyskobolia,0:0 (0:0),
6119,,19:00,Korona Kielce,-,KS Cracovia,1:2 (0:2),
6120,09/05/2007,17:45,Wisła Kraków,-,Zagłębie Lubin,0:0 (0:0),
6121,,18:00,Pogoń Szczecin,-,Odra Wodzisław,1:3 (0:2),
6122,,18:00,Górnik Łęczna,-,Legia Warszawa,1:2 (1:1),
6123,,18:00,Arka Gdynia,-,GKS Bełchatów,1:3 (0:1),
6124,,18:00,Lech Poznań,-,Widzew Łódź,6:1 (1:1),
6125,,18:00,Górnik Zabrze,-,ŁKS Łódź,1:1 (1:0),
6126,11/05/2007,19:00,Groclin Dyskobolia,-,Korona Kielce,1:0 (0:0),
6127,12/05/2007,17:00,Górnik Zabrze,-,Lech Poznań,1:2 (0:0),
6128,,17:00,ŁKS Łódź,-,Arka Gdynia,0:1 (0:1),
6129,,17:00,Odra Wodzisław,-,Górnik Łęczna,2:1 (1:1),
6130,,17:00,GKS Bełchatów,-,Wisła Płock,2:1 (1:1),
6131,,17:00,Zagłębie Lubin,-,Pogoń Szczecin,6:2 (4:1),
6132,,19:00,Legia Warszawa,-,Widzew Łódź,2:0 (1:0),
6133,13/05/2007,17:45,KS Cracovia,-,Wisła Kraków,0:0 (0:0),
6134,18/05/2007,16:00,Korona Kielce,-,GKS Bełchatów,5:3 (2:1),
6135,,19:00,Górnik Łęczna,-,Zagłębie Lubin,2:1 (2:0),
6136,19/05/2007,17:00,Wisła Kraków,-,Groclin Dyskobolia,0:4 (0:1),
6137,,17:00,Widzew Łódź,-,Odra Wodzisław,1:2 (0:1),
6138,,17:00,Pogoń Szczecin,-,KS Cracovia,0:2 (0:0),
6139,,17:00,Arka Gdynia,-,Górnik Zabrze,3:0 (2:0),
6140,,17:00,Wisła Płock,-,ŁKS Łódź,2:1 (1:1),
6141,,18:30,Lech Poznań,-,Legia Warszawa,3:1 (2:0),
6142,22/05/2007,18:00,Zagłębie Lubin,-,Widzew Łódź,4:2 (1:0),
6143,,18:00,Odra Wodzisław,-,Legia Warszawa,1:2 (1:2),
6144,,18:00,GKS Bełchatów,-,Wisła Kraków,1:2 (0:1),
6145,,18:00,ŁKS Łódź,-,Korona Kielce,2:1 (1:0),
6146,,18:00,Górnik Zabrze,-,Wisła Płock,2:0 (0:0),
6147,,18:00,KS Cracovia,-,Górnik Łęczna,5:0 (2:0),
6148,,18:00,Groclin Dyskobolia,-,Pogoń Szczecin,3:1 (3:0),
6149,,18:00,Arka Gdynia,-,Lech Poznań,3:1 (3:1),
6150,26/05/2007,17:00,Legia Warszawa,-,Zagłębie Lubin,1:2 (1:1),
6151,,17:00,Lech Poznań,-,Odra Wodzisław,0:0 (0:0),
6152,,17:00,Górnik Łęczna,-,Groclin Dyskobolia,1:3 (0:2),
6153,,17:00,Wisła Płock,-,Arka Gdynia,1:0 (1:0),
6154,,17:00,Widzew Łódź,-,KS Cracovia,1:3 (1:1),
6155,,17:00,Pogoń Szczecin,-,GKS Bełchatów,0:2 (0:1),
6156,,17:00,Wisła Kraków,-,ŁKS Łódź,0:0 (0:0),
6157,,17:00,Górnik Zabrze,-,Korona Kielce,0:0 (0:0),
6158,27/07/2007,18:00,Groclin Dyskobolia,-,Ruch Chorzów,1:4 (0:3),
6159,,19:00,Zagłębie Lubin,-,Widzew Łódź,2:1 (2:0),
6160,28/07/2007,15:00,Jagiellonia Białystok,-,Polonia Bytom,2:1 (2:1),
6161,,18:00,Lech Poznań,-,Zagłębie Sosnowiec,4:2 (0:0),
6162,,18:00,Odra Wodzisław,-,ŁKS Łódź,2:2 (0:1),
6163,,19:00,GKS Bełchatów,-,Korona Kielce,2:0 (2:0),
6164,29/07/2007,18:00,Legia Warszawa,-,KS Cracovia,1:0 (1:0),
6165,14/08/2007,19:00,Wisła Kraków,-,Górnik Zabrze,2:0 (2:0),
6166,03/08/2007,19:00,Korona Kielce,-,Lech Poznań,1:0 (1:0),
6167,04/08/2007,18:00,KS Cracovia,-,Ruch Chorzów,1:0 (0:0),
6168,,18:00,ŁKS Łódź,-,Polonia Bytom,0:0 (0:0),
6169,,18:00,Odra Wodzisław,-,Zagłębie Sosnowiec,1:0 (0:0),
6170,,19:00,Zagłębie Lubin,-,Wisła Kraków,0:1 (0:1),
6171,05/08/2007,15:00,Jagiellonia Białystok,-,Groclin Dyskobolia,1:3 (0:1),
6172,,17:00,Widzew Łódź,-,GKS Bełchatów,0:0 (0:0),
6173,,17:45,Górnik Zabrze,-,Legia Warszawa,0:3 (0:1),
6174,10/08/2007,18:00,Ruch Chorzów,-,Zagłębie Sosnowiec,1:0 (0:0),
6175,,19:00,Wisła Kraków,-,Korona Kielce,4:0 (3:0),
6176,11/08/2007,15:00,Jagiellonia Białystok,-,ŁKS Łódź,1:0 (0:0),
6177,,18:00,Odra Wodzisław,-,Widzew Łódź,1:1 (1:0),
6178,,18:00,Lech Poznań,-,Górnik Zabrze,4:1 (0:0),
6179,,18:00,Polonia Bytom,-,KS Cracovia,1:0 (0:0),
6180,,19:00,GKS Bełchatów,-,Zagłębie Lubin,0:1 (0:0),
6181,12/08/2007,18:15,Legia Warszawa,-,Groclin Dyskobolia,1:0 (1:0),
6182,17/08/2007,18:00,ŁKS Łódź,-,Legia Warszawa,0:1 (0:0),
6183,,19:00,Górnik Zabrze,-,Ruch Chorzów,1:0 (1:0),
6184,18/08/2007,18:00,Zagłębie Sosnowiec,-,Polonia Bytom,1:0 (1:0),
6185,,18:00,KS Cracovia,-,Jagiellonia Białystok,2:0 (1:0),
6186,,18:00,Widzew Łódź,-,Wisła Kraków,1:3 (0:1),
6187,,18:30,Korona Kielce,-,Odra Wodzisław,2:0 (0:0),
6188,,19:00,Zagłębie Lubin,-,Lech Poznań,1:1 (1:1),
6189,19/08/2007,18:15,Groclin Dyskobolia,-,GKS Bełchatów,0:0 (0:0),
6190,24/08/2007,19:00,Lech Poznań,-,Widzew Łódź,1:0 (0:0),
6191,25/08/2007,15:00,Jagiellonia Białystok,-,Górnik Zabrze,1:1 (1:0),
6192,,17:15,GKS Bełchatów,-,Wisła Kraków,0:0 (0:0),
6193,,18:00,Polonia Bytom,-,Groclin Dyskobolia,0:2 (0:1),
6194,,18:00,Legia Warszawa,-,Zagłębie Sosnowiec,5:0 (2:0),
6195,,18:00,KS Cracovia,-,ŁKS Łódź,0:0 (0:0),
6196,,18:00,Odra Wodzisław,-,Zagłębie Lubin,1:3 (0:2),
6197,26/08/2007,13:30,Ruch Chorzów,-,Korona Kielce,1:2 (0:1),
6198,31/08/2007,18:00,Zagłębie Sosnowiec,-,Jagiellonia Białystok,3:1 (2:1),
6199,,19:00,Zagłębie Lubin,-,Legia Warszawa,0:2 (0:1),
6200,01/09/2007,17:00,Górnik Zabrze,-,KS Cracovia,1:0 (0:0),
6201,,17:00,Korona Kielce,-,Polonia Bytom,4:0 (1:0),
6202,,17:00,Widzew Łódź,-,Ruch Chorzów,2:2 (0:0),
6203,,17:15,Wisła Kraków,-,Lech Poznań,4:2 (4:0),
6204,02/09/2007,13:30,GKS Bełchatów,-,Odra Wodzisław,3:1 (1:0),
6205,,15:00,Groclin Dyskobolia,-,ŁKS Łódź,2:0 (1:0),
6206,14/09/2007,18:00,Górnik Zabrze,-,Polonia Bytom,4:0 (4:0),
6207,,19:00,Legia Warszawa,-,Widzew Łódź,3:1 (1:1),
6208,15/09/2007,14:00,Jagiellonia Białystok,-,Korona Kielce,0:0 (0:0),
6209,,17:00,Odra Wodzisław,-,Wisła Kraków,2:2 (1:1),
6210,,17:00,KS Cracovia,-,Groclin Dyskobolia,3:1 (1:0),
6211,,17:00,Ruch Chorzów,-,Zagłębie Lubin,2:2 (1:1),
6212,,17:00,ŁKS Łódź,-,Zagłębie Sosnowiec,3:0 (1:0),
6213,16/09/2007,16:15,Lech Poznań,-,GKS Bełchatów,1:1 (1:1),
6214,21/09/2007,19:00,Korona Kielce,-,Legia Warszawa,1:0 (1:0),
6215,22/09/2007,16:00,Górnik Zabrze,-,Odra Wodzisław,1:0 (0:0),
6216,,16:00,Zagłębie Lubin,-,ŁKS Łódź,2:1 (0:0),
6217,,16:00,Widzew Łódź,-,KS Cracovia,2:0 (1:0),
6218,,16:00,GKS Bełchatów,-,Jagiellonia Białystok,2:0 (2:0),
6219,,17:15,Lech Poznań,-,Ruch Chorzów,6:2 (2:1),
6220,23/09/2007,13:30,Wisła Kraków,-,Polonia Bytom,5:0 (2:0),
6221,,15:00,Zagłębie Sosnowiec,-,Groclin Dyskobolia,1:3 (0:1),
6222,28/09/2007,18:00,Polonia Bytom,-,Zagłębie Lubin,1:0 (1:0),
6223,,19:00,Legia Warszawa,-,GKS Bełchatów,4:1 (3:1),
6224,29/09/2007,17:00,Groclin Dyskobolia,-,Górnik Zabrze,3:1 (0:1),
6225,,17:00,KS Cracovia,-,Zagłębie Sosnowiec,1:0 (1:0),
6226,,17:00,ŁKS Łódź,-,Korona Kielce,0:1 (0:0),
6227,,17:00,Odra Wodzisław,-,Lech Poznań,1:2 (1:2),
6228,,17:15,Jagiellonia Białystok,-,Widzew Łódź,2:1 (1:1),
6229,30/09/2007,18:15,Ruch Chorzów,-,Wisła Kraków,0:3 (0:0),
6230,05/10/2007,18:00,Odra Wodzisław,-,Ruch Chorzów,2:0 (1:0),
6231,,19:00,Widzew Łódź,-,ŁKS Łódź,0:0 (0:0),
6232,06/10/2007,17:00,GKS Bełchatów,-,Polonia Bytom,0:3 (0:0),
6233,,17:00,Wisła Kraków,-,Jagiellonia Białystok,5:0 (3:0),
6234,,17:00,Górnik Zabrze,-,Zagłębie Sosnowiec,4:2 (1:2),
6235,,17:00,Lech Poznań,-,Legia Warszawa,1:0 (0:0),
6236,,17:00,Korona Kielce,-,KS Cracovia,2:0 (1:0),
6237,07/10/2007,17:15,Zagłębie Lubin,-,Groclin Dyskobolia,1:2 (0:0),
6238,19/10/2007,17:15,Legia Warszawa,-,Odra Wodzisław,0:1 (0:1),
